region,date,temp_mean,temp_max,temp_min,precip_sum,precip_max_1h,rain_hours,wind_max,wind_mean,humidity_mean,n_hours,heat_day,tropical_night,cold_day,rain_day,heavy_rain_day
서울 강남구,2025-09-10,24.712500000000002,31.2,18.5,0.0,0.0,0,3.4,1.8125,61.791666666666664,24,False,False,False,False,False
서울 강남구,2025-09-11,25.708333333333332,31.6,19.9,0.0,0.0,0,3.7,2.6375,57.583333333333336,24,False,False,False,False,False
서울 강남구,2025-09-12,24.045833333333334,26.3,21.1,6.800000000000001,2.0,6,4.1,2.7583333333333333,67.16666666666667,24,False,False,False,True,False
서울 강남구,2025-09-13,23.291666666666668,27.4,20.4,63.7,20.6,7,3.4,2.004166666666667,81.04166666666667,24,False,False,False,True,True
서울 강남구,2025-09-14,24.695833333333336,29.2,21.5,0.0,0.0,0,2.3,1.6041666666666667,71.70833333333333,24,False,False,False,False,False
서울 강남구,2025-09-15,25.6125,30.4,20.9,0.0,0.0,0,2.9,1.4541666666666666,72.66666666666667,24,False,False,False,False,False
서울 강남구,2025-09-16,23.766666666666666,26.7,22.2,17.5,9.8,5,5.5,1.6166666666666665,86.25,24,False,False,False,True,False
서울 강남구,2025-09-17,22.733333333333334,23.9,21.2,52.7,35.2,7,4.5,1.7708333333333333,91.83333333333333,24,False,False,False,True,True
서울 강남구,2025-09-18,22.079166666666666,25.8,19.6,0.0,0.0,0,4.0,2.654166666666667,74.91666666666667,24,False,False,False,False,False
서울 강남구,2025-09-19,19.491666666666667,21.4,17.9,13.8,4.6,12,3.6,2.9,80.75,24,False,False,False,True,False
서울 강남구,2025-09-20,19.912499999999998,23.4,17.5,35.300000000000004,11.4,7,3.2,1.7375,85.79166666666667,24,False,False,False,True,True
서울 강남구,2025-09-21,21.6375,27.1,17.2,0.0,0.0,0,3.6,2.095833333333333,67.5,24,False,False,False,False,False
서울 강남구,2025-09-22,21.224999999999998,24.9,17.6,0.0,0.0,0,4.0,2.4291666666666667,59.5,24,False,False,False,False,False
서울 강남구,2025-09-23,22.666666666666668,26.4,19.2,0.0,0.0,0,3.5,2.4833333333333334,56.583333333333336,24,False,False,False,False,False
서울 강남구,2025-09-24,21.95,23.5,20.4,35.199999999999996,22.9,11,3.5,2.125,80.83333333333333,24,False,False,False,True,True
서울 강남구,2025-09-25,22.541666666666668,26.0,20.2,0.3,0.3,1,2.2,1.375,80.58333333333333,24,False,False,False,False,False
서울 강남구,2025-09-26,21.629166666666666,26.8,17.8,0.0,0.0,0,2.4,1.2541666666666667,78.54166666666667,24,False,False,False,False,False
서울 강남구,2025-09-27,22.358333333333334,26.8,17.7,0.0,0.0,0,3.1,1.8583333333333334,71.95833333333333,24,False,False,False,False,False
서울 강남구,2025-09-28,20.166666666666668,21.5,18.4,44.5,13.0,8,3.5,1.5250000000000001,85.33333333333333,24,False,False,False,True,True
서울 강남구,2025-09-29,19.729166666666668,23.8,16.6,0.0,0.0,0,2.9,1.5958333333333332,77.5,24,False,False,False,False,False
서울 강남구,2025-09-30,19.7625,23.7,17.3,0.0,0.0,0,1.9,1.325,80.875,24,False,False,False,False,False
서울 강남구,2025-10-01,20.433333333333334,25.6,16.7,0.0,0.0,0,4.3,1.7750000000000001,78.54166666666667,24,False,False,False,False,False
서울 강남구,2025-10-02,21.291666666666668,25.7,17.3,0.0,0.0,0,2.5,1.5250000000000001,74.91666666666667,24,False,False,False,False,False
서울 강남구,2025-10-03,21.108333333333334,22.3,19.8,0.8,0.2,6,3.6,2.275,75.95833333333333,24,False,False,False,False,False
서울 강남구,2025-10-04,22.516666666666666,24.9,21.0,0.0,0.0,0,2.9,1.7916666666666667,74.16666666666667,24,False,False,False,False,False
서울 강남구,2025-10-05,21.46666666666667,22.2,20.7,18.1,10.4,6,2.5,1.6500000000000001,89.375,24,False,False,False,True,False
서울 강남구,2025-10-06,17.833333333333332,20.6,15.4,36.8,7.7,16,5.2,3.670833333333333,93.79166666666667,24,False,False,False,True,True
서울 강남구,2025-10-07,18.154166666666665,19.7,15.8,7.1000000000000005,1.6,14,4.9,3.029166666666667,94.66666666666667,24,False,False,False,True,False
서울 강남구,2025-10-08,21.804166666666664,27.7,17.2,0.0,0.0,0,3.5,1.4625000000000001,73.54166666666667,24,False,False,False,False,False
서울 강남구,2025-10-09,20.133333333333333,22.5,16.9,0.0,0.0,0,4.7,3.3958333333333335,69.04166666666667,24,False,False,False,False,False
서울 강남구,2025-10-10,16.95,17.7,16.1,49.3,6.9,23,4.0,2.891666666666667,97.875,24,False,False,False,True,True
서울 강남구,2025-10-11,20.212500000000002,23.7,17.3,22.5,4.6,15,4.8,2.5208333333333335,93.75,24,False,False,False,True,False
서울 강남구,2025-10-12,19.087500000000002,21.3,17.6,0.1,0.1,1,4.0,2.2958333333333334,85.29166666666667,24,False,False,False,False,False
서울 강남구,2025-10-13,15.816666666666668,17.8,13.9,25.1,4.2,14,4.7,3.420833333333333,94.25,24,False,False,False,True,False
서울 강남구,2025-10-14,17.724999999999998,20.8,14.6,0.6,0.3,3,3.9,3.0875,80.91666666666667,24,False,False,False,False,False
서울 강남구,2025-10-15,20.270833333333332,25.2,16.3,1.5,1.1,3,3.4,2.379166666666667,73.95833333333333,24,False,False,False,True,False
서울 강남구,2025-10-16,20.170833333333334,24.7,17.1,1.3,0.6,3,4.3,2.441666666666667,76.16666666666667,24,False,False,False,True,False
서울 강남구,2025-10-17,19.7625,24.4,15.6,11.299999999999999,5.3,6,4.1,2.191666666666667,74.20833333333333,24,False,False,False,True,False
서울 강남구,2025-10-18,15.954166666666666,18.3,14.2,11.2,2.4,7,3.8,2.1625,87.75,24,False,False,False,True,False
서울 강남구,2025-10-19,14.691666666666665,19.1,8.9,0.0,0.0,0,5.1,2.9291666666666667,73.625,24,False,False,False,False,False
서울 강남구,2025-10-20,10.066666666666666,15.8,5.3,0.0,0.0,0,4.3,2.5500000000000003,65.91666666666667,24,False,False,False,False,False
서울 강남구,2025-10-21,9.154166666666667,14.0,4.8,0.0,0.0,0,2.7,1.5958333333333332,67.66666666666667,24,False,False,False,False,False
서울 강남구,2025-10-22,12.816666666666668,18.5,6.6,0.0,0.0,0,2.5,1.5833333333333333,72.29166666666667,24,False,False,False,False,False
서울 강남구,2025-10-23,14.950000000000001,19.3,11.8,0.0,0.0,0,3.0,1.9749999999999999,70.375,24,False,False,False,False,False
서울 강남구,2025-10-24,15.6625,20.9,11.4,0.0,0.0,0,3.6,2.095833333333333,66.91666666666667,24,False,False,False,False,False
서울 강남구,2025-10-25,14.466666666666667,17.5,12.6,0.0,0.0,0,3.6,2.2125,68.08333333333333,24,False,False,False,False,False
서울 강남구,2025-10-26,12.362499999999999,13.7,10.6,0.5,0.3,2,4.7,1.7041666666666666,69.54166666666667,24,False,False,False,False,False
서울 강남구,2025-10-27,8.258333333333333,12.0,3.9,0.0,0.0,0,4.4,2.7624999999999997,45.666666666666664,24,False,False,False,False,False
서울 강남구,2025-10-28,8.424999999999999,14.3,3.1,0.0,0.0,0,2.5,1.4541666666666666,52.0,24,False,False,False,False,False
서울 강남구,2025-10-29,11.345833333333333,18.2,6.3,0.0,0.0,0,2.7,1.6958333333333335,63.916666666666664,24,False,False,False,False,False
서울 강남구,2025-10-30,12.766666666666666,18.1,7.8,0.0,0.0,0,2.4,1.4875,70.25,24,False,False,False,False,False
서울 강남구,2025-10-31,14.987499999999999,20.5,11.3,0.1,0.1,1,3.6,1.9291666666666665,69.66666666666667,24,False,False,False,False,False
서울 강남구,2025-11-01,13.016666666666666,17.3,10.6,2.4,1.5,3,4.1,2.341666666666667,70.91666666666667,24,False,False,False,True,False
서울 강남구,2025-11-02,8.370833333333334,11.2,3.7,0.2,0.2,1,5.0,3.1125000000000003,58.208333333333336,24,False,False,False,False,False
서울 강남구,2025-11-03,7.0874999999999995,14.5,0.8,0.0,0.0,0,3.5,1.4291666666666665,52.625,24,False,False,False,False,False
서울 강남구,2025-11-04,10.058333333333334,16.2,5.7,0.0,0.0,0,2.5,1.4083333333333332,60.458333333333336,24,False,False,False,False,False
서울 강남구,2025-11-05,11.591666666666667,18.7,5.7,0.0,0.0,0,2.5,1.4375,59.333333333333336,24,False,False,False,False,False
서울 강남구,2025-11-06,12.395833333333334,18.5,7.5,0.0,0.0,0,3.1,1.6333333333333335,69.66666666666667,24,False,False,False,False,False
서울 강남구,2025-11-07,13.766666666666666,19.9,8.6,0.0,0.0,0,3.5,1.9333333333333333,66.5,24,False,False,False,False,False
서울 강남구,2025-11-08,14.529166666666667,17.0,12.4,0.0,0.0,0,3.3,2.2041666666666666,68.91666666666667,24,False,False,False,False,False
서울 강남구,2025-11-09,13.541666666666666,17.5,10.5,0.0,0.0,0,4.3,2.525,64.95833333333333,24,False,False,False,False,False
서울 강남구,2025-11-10,8.450000000000001,12.3,5.5,0.0,0.0,0,4.4,2.5166666666666666,37.5,24,False,False,False,False,False
서울 강남구,2025-11-11,8.820833333333333,15.1,4.0,0.0,0.0,0,3.5,1.5958333333333332,56.083333333333336,24,False,False,False,False,False
서울 강남구,2025-11-12,10.745833333333332,17.7,6.0,0.0,0.0,0,2.9,1.7083333333333333,66.91666666666667,24,False,False,False,False,False
서울 강남구,2025-11-13,11.020833333333334,17.3,6.8,0.0,0.0,0,3.1,1.8499999999999999,63.916666666666664,24,False,False,False,False,False
서울 강남구,2025-11-14,9.137500000000001,14.8,4.6,0.0,0.0,0,3.8,1.9000000000000001,54.208333333333336,24,False,False,False,False,False
서울 강남구,2025-11-15,9.633333333333333,17.3,3.7,0.0,0.0,0,2.2,1.3916666666666666,49.416666666666664,24,False,False,False,False,False
서울 강남구,2025-11-16,11.629166666666668,18.4,5.7,0.3,0.3,1,4.3,2.4583333333333335,57.708333333333336,24,False,False,False,False,False
서울 강남구,2025-11-17,3.6750000000000003,8.5,-0.6,0.0,0.0,0,5.1,3.6791666666666667,38.5,24,False,False,False,False,False
서울 강남구,2025-11-18,1.5374999999999999,6.3,-2.0,0.0,0.0,0,3.8,2.404166666666667,46.916666666666664,24,False,False,False,False,False
서울 강남구,2025-11-19,2.954166666666667,8.5,-1.4,0.0,0.0,0,2.9,1.5916666666666668,49.541666666666664,24,False,False,False,False,False
서울 강남구,2025-11-20,7.270833333333333,14.6,1.7,0.0,0.0,0,5.0,2.566666666666667,57.625,24,False,False,False,False,False
서울 강남구,2025-11-21,7.141666666666667,12.3,1.0,0.0,0.0,0,4.5,1.925,57.583333333333336,24,False,False,False,False,False
서울 강남구,2025-11-22,9.516666666666667,14.8,5.5,0.0,0.0,0,4.2,1.7208333333333332,65.375,24,False,False,False,False,False
서울 강남구,2025-11-23,10.779166666666667,14.1,6.7,0.0,0.0,0,4.2,2.075,69.66666666666667,24,False,False,False,False,False
서울 강남구,2025-11-24,12.4625,16.6,9.6,0.0,0.0,0,3.8,1.7833333333333332,71.20833333333333,24,False,False,False,False,False
서울 강남구,2025-11-25,7.4624999999999995,9.1,5.3,7.800000000000001,6.2,2,4.3,2.379166666666667,81.91666666666667,24,False,False,False,True,False
서울 강남구,2025-11-26,6.520833333333333,10.8,3.5,0.0,0.0,0,3.2,1.5291666666666668,65.33333333333333,24,False,False,False,False,False
서울 강남구,2025-11-27,5.241666666666666,8.4,2.5,10.0,7.4,3,4.8,3.1041666666666665,77.83333333333333,24,False,False,False,True,False
서울 강남구,2025-11-28,2.4,6.7,-1.3,0.0,0.0,0,3.3,1.8875,56.458333333333336,24,False,False,False,False,False
서울 강남구,2025-11-29,5.320833333333334,9.2,0.3,0.1,0.1,1,3.0,2.216666666666667,56.25,24,False,False,False,False,False
서울 강남구,2025-11-30,12.4125,15.9,9.2,0.0,0.0,0,3.4,1.8083333333333333,78.125,24,False,False,False,False,False
서울 강남구,2025-12-01,6.016666666666667,11.5,2.3,0.0,0.0,0,4.6,3.0625,52.083333333333336,24,False,False,False,False,False
서울 강남구,2025-12-02,0.4041666666666666,3.3,-5.4,0.0,0.0,0,5.8,3.466666666666667,40.416666666666664,24,False,False,False,False,False
서울 강남구,2025-12-03,-5.820833333333333,-3.1,-8.1,0.0,0.0,0,5.3,3.2416666666666667,42.291666666666664,24,False,False,False,False,False
서울 강남구,2025-12-04,-3.454166666666667,3.3,-9.4,4.0,4.0,1,4.9,2.1708333333333334,49.083333333333336,24,False,False,False,True,False
서울 강남구,2025-12-05,-2.6166666666666667,2.0,-6.8,0.0,0.0,0,3.2,1.8958333333333333,54.375,24,False,False,False,False,False
서울 강남구,2025-12-06,1.9375,4.4,-1.4,0.6,0.6,1,2.8,2.0166666666666666,69.95833333333333,24,False,False,False,False,False
서울 강남구,2025-12-07,8.191666666666666,13.3,3.4,0.0,0.0,0,4.6,2.1999999999999997,79.66666666666667,24,False,False,False,False,False
서울 강남구,2025-12-08,3.595833333333333,7.3,0.8,0.0,0.0,0,3.8,2.125,45.5,24,False,False,False,False,False
서울 강남구,2025-12-09,2.7583333333333333,8.3,-2.3,0.0,0.0,0,2.9,1.5750000000000002,57.583333333333336,24,False,False,False,False,False
서울 강남구,2025-12-10,4.741666666666666,8.5,0.7,0.0,0.0,0,3.5,1.8416666666666668,72.66666666666667,24,False,False,False,False,False
서울 강남구,2025-12-11,4.2875000000000005,7.9,-1.7,12.899999999999999,10.2,3,5.1,2.6875,69.625,24,False,False,False,True,False
서울 강남구,2025-12-12,1.9916666666666665,6.9,-3.5,0.0,0.0,0,3.2,2.025,55.416666666666664,24,False,False,False,False,False
서울 강남구,2025-12-13,2.7708333333333335,4.5,-0.8,9.5,4.1,4,3.8,2.4916666666666667,80.66666666666667,24,False,False,False,True,False
서울 강남구,2025-12-14,-0.054166666666666675,3.0,-1.5,0.1,0.1,1,3.6,1.9666666666666668,77.20833333333333,24,False,False,False,False,False
서울 강남구,2025-12-15,0.5583333333333332,4.5,-3.5,0.0,0.0,0,2.7,1.8875,76.04166666666667,24,False,False,False,False,False
서울 강남구,2025-12-16,3.6750000000000003,5.0,2.3,2.1,1.1,3,3.1,2.154166666666667,87.66666666666667,24,False,False,False,True,False
서울 강남구,2025-12-17,4.375,7.3,1.2,0.0,0.0,0,3.9,2.1125000000000003,74.04166666666667,24,False,False,False,False,False
서울 강남구,2025-12-18,2.4208333333333334,8.4,-1.9,0.0,0.0,0,2.8,1.6916666666666667,59.791666666666664,24,False,False,False,False,False
서울 강남구,2025-12-19,4.558333333333334,9.9,-0.6,0.0,0.0,0,3.3,2.0375,66.625,24,False,False,False,False,False
서울 강남구,2025-12-20,7.4875,10.7,1.0,0.30000000000000004,0.1,3,3.9,2.3041666666666667,75.16666666666667,24,False,False,False,False,False
서울 강남구,2025-12-21,-0.9583333333333334,2.0,-3.4,0.0,0.0,0,3.6,2.7916666666666665,42.291666666666664,24,False,False,False,False,False
서울 강남구,2025-12-22,-0.8541666666666666,5.0,-5.7,0.0,0.0,0,3.3,1.8333333333333333,45.125,24,False,False,False,False,False
서울 강남구,2025-12-23,2.470833333333333,4.3,0.2,10.8,4.6,4,3.9,2.4208333333333334,68.875,24,False,False,False,True,False
서울 강남구,2025-12-24,2.9250000000000003,5.9,-0.9,0.0,0.0,0,3.7,2.3833333333333333,78.875,24,False,False,False,False,False
서울 강남구,2025-12-25,-3.2624999999999997,-0.3,-8.9,0.0,0.0,0,5.3,3.908333333333333,56.416666666666664,24,False,False,False,False,False
서울 강남구,2025-12-26,-8.299999999999999,-4.0,-11.8,0.0,0.0,0,5.2,2.6833333333333336,39.541666666666664,24,False,False,True,False,False
서울 강남구,2025-12-27,-2.8791666666666664,0.4,-7.9,0.0,0.0,0,3.0,2.1416666666666666,50.541666666666664,24,False,False,False,False,False
서울 강남구,2025-12-28,3.025,5.8,0.1,0.6,0.5,2,2.6,2.004166666666667,75.79166666666667,24,False,False,False,False,False
서울 강남구,2025-12-29,5.170833333333333,9.0,-0.1,0.3,0.3,1,4.1,2.1708333333333334,75.79166666666667,24,False,False,False,False,False
서울 강남구,2025-12-30,-0.49583333333333335,3.4,-3.6,0.0,0.0,0,4.1,2.433333333333333,45.583333333333336,24,False,False,False,False,False
서울 강남구,2025-12-31,-5.291666666666667,-1.5,-8.9,0.0,0.0,0,4.4,2.9958333333333336,39.833333333333336,24,False,False,False,False,False
